,type,GENRE,NOMBRE,source_type,source_DEF,source_EN,source_FUNCTN,source_GEN_REF,source_GP,source_NB,source_NEW,source_start,source_end,target_type,target_DEF,target_EN,target_FUNCTN,target_GEN_REF,target_GP,target_NB,target_NEW,target_start,target_end,source_id,target_id
Noreskal_1403182480352,DIRECTE,,YES,N,Bare,,OBJ,GENE,NO,Bare,YES,3190,3197,N,Bare,,OBJ,GENE,NO,Bare,NO,3203,3210,Noreskal_1401905029981,Noreskal_1401905031840
Noreskal_1403182498446,DIRECTE,,UNK,N,DEF_SPLE,,Other,GENE,NO,Bare,NO,3015,3026,N,Bare,,OBJ,SPEC,NO,Bare,NO,3287,3296,Noreskal_1401904996507,Noreskal_1401905040309
Noreskal_1403182514391,DIRECTE,,YES,N,Bare,,OBJ,SPEC,NO,Bare,YES,3364,3369,N,Bare,,OBJ,SPEC,NO,Bare,NO,3429,3434,Noreskal_1401905045728,Noreskal_1401905060648
Noreskal_1403182716058,ASSOC,,NO,N,DEF_SPLE,,Other,SPEC,YES,PL,YES,3463,3473,N,DEF_SPLE,,Other,GENE,NO,Bare,NO,3015,3026,Noreskal_1401905069021,Noreskal_1401904996507
Noreskal_1403182734800,DIRECTE,,YES,N,Bare,,OBJ,SPEC,NO,Bare,NO,3287,3296,N,Bare,,Other,SPEC,NO,Bare,NO,3475,3484,Noreskal_1401905040309,Noreskal_1401905071584
Noreskal_1403182740434,DIRECTE,,YES,N,Bare,,Other,SPEC,NO,Bare,NO,3475,3484,N,Bare,,OBJ,SPEC,NO,Bare,NO,3497,3506,Noreskal_1401905071584,Noreskal_1401905077584
Noreskal_1403182745415,DIRECTE,,YES,N,Bare,,OBJ,SPEC,NO,Bare,NO,3497,3506,N,Bare,,Other,SPEC,YES,Bare,NO,3513,3522,Noreskal_1401905077584,Noreskal_1401905080999
Noreskal_1403182756147,DIRECTE,,YES,N,DEF_SPLE,,SUJ,GENE,NO,Bare,NO,3149,3156,N,DEF_SPLE,,SUJ,GENE,NO,Bare,NO,3523,3530,Noreskal_1401905022523,Noreskal_1401905083002
Noreskal_1403182885220,INDIRECTE,UNK,YES,N,DEF_SPLE,,SUJ,GENE,NO,Bare,NO,3523,3530,N,Bare,,SUJ,GENE,NO,Bare,NO,4442,4449,Noreskal_1401905083002,Noreskal_1401905183329
Noreskal_1403182913003,INDIRECTE,UNK,YES,N,Bare,,SUJ,GENE,NO,Bare,NO,4442,4449,N,Bare,,SUJ,GENE,NO,Bare,NO,4601,4608,Noreskal_1401905183329,Noreskal_1401905208840
Noreskal_1403183065638,DIRECTE,,UNK,N,DEF_SPLE,,Other,GENE,YES,Bare,YES,5070,5084,N,Bare,,SUJ,GENE,NO,Bare,NO,5168,5178,Noreskal_1401905262878,Noreskal_1401905281592
Noreskal_1403183075851,ANAPHORE,,YES,N,INDEF,,Other,GENE,NO,Bare,YES,5188,5196,PR,Bare,NO,SUJ,SPEC,NO,PL,NO,5196,5198,Noreskal_1401905284860,Noreskal_1401905287157
Noreskal_1403183079951,ANAPHORE,,YES,PR,INDEF,NO,Other,SPEC,NO,SG,YES,5203,5210,PR,Bare,NO,SUJ,SPEC,NO,SG,NO,5211,5213,Noreskal_1403135416174,Noreskal_1401905293440
Noreskal_1403183148827,ANAPHORE,,YES,N,INDEF,,OBJ,SPEC,NO,SG,YES,5419,5435,PR,Bare,NO,Other,SPEC,NO,SG,NO,5457,5459,Noreskal_1401905334962,Noreskal_1401905345789
Noreskal_1403183153754,ANAPHORE,,YES,PR,Bare,NO,Other,SPEC,NO,SG,NO,5457,5459,N,DEF_SPLE,,OBJ,SPEC,NO,SG,NO,5477,5478,Noreskal_1401905345789,Noreskal_1401905343165
Noreskal_1403183161053,ANAPHORE,,YES,N,DEF_SPLE,,OBJ,SPEC,NO,SG,NO,5477,5478,PR,DEF_SPLE,NO,OBJ,SPEC,NO,SG,NO,5502,5504,Noreskal_1401905343165,Noreskal_1401905352594
Noreskal_1403183170102,ANAPHORE,,YES,PR,INDEF,NO,ATTR,GENE,NO,SG,YES,5513,5518,PR,INDEF,NO,SUJ,SPEC,NO,SG,NO,5552,5553,Noreskal_1403135835042,Noreskal_1401905357163
Noreskal_1403183184893,DIRECTE,,YES,N,Bare,,SUJ,SPEC,NO,Bare,YES,5587,5590,N,Bare,,Other,SPEC,NO,Bare,NO,5613,5616,Noreskal_1401905362972,Noreskal_1401905370179
Noreskal_1403183189494,DIRECTE,,YES,N,Bare,,Other,SPEC,YES,Bare,YES,5607,5611,N,Bare,,SUJ,SPEC,NO,Bare,NO,5620,5624,Noreskal_1401905367895,Noreskal_1401905373095
Noreskal_1403183193591,DIRECTE,,YES,N,Bare,,Other,SPEC,NO,Bare,NO,5613,5616,N,Bare,,Other,SPEC,YES,Bare,NO,5641,5644,Noreskal_1401905370179,Noreskal_1401905377639
Noreskal_1403183231544,INDIRECTE,UNK,YES,N,Bare,,Other,SPEC,NO,Bare,YES,5729,5741,N,Bare,,Other,SPEC,NO,Bare,YES,5754,5758,Noreskal_1401905398080,Noreskal_1401905400280
Noreskal_1403183242638,DIRECTE,,YES,N,DEF_SPLE,,ATTR,GENE,NO,PL,YES,5783,5790,N,DEF_SPLE,,OBJ,SPEC,NO,Bare,NO,5837,5844,Noreskal_1401905411567,Noreskal_1401905409234
Noreskal_1403183271027,DIRECTE,,YES,N,Bare,,Other,GENE,YES,Bare,YES,6045,6048,N,Bare,,Other,GENE,YES,Bare,NO,6080,6083,Noreskal_1401905424314,Noreskal_1401905476128
Noreskal_1403183276539,DIRECTE,,YES,N,Bare,,Other,GENE,YES,Bare,NO,6080,6083,N,Bare,,Other,GENE,NO,Bare,NO,6158,6161,Noreskal_1401905476128,Noreskal_1401905483602
Noreskal_1403183369599,ASSOC,,UNK,N,Bare,,Other,SPEC,NO,Bare,YES,5754,5758,N,DEF_SPLE,,ATTR,GENE,NO,PL,YES,5817,5825,Noreskal_1401905400280,Noreskal_1401905406684
Noreskal_1403368096472,ASSOC,,UNK,N,INDEF,,Other,GENE,NO,PL,YES,1523,1534,N,Bare,,Other,GENE,NO,Bare,YES,1608,1615,Noreskal_1401904770604,Noreskal_1403129611651
Noreskal_1403368200462,DIRECTE,,YES,N,Bare,,Other,GENE,YES,Bare,YES,4120,4129,N,Bare,,Other,GENE,NO,Bare,NO,4192,4200,Noreskal_1401905136685,Noreskal_1401905143744
Noreskal_1403368260861,INDIRECTE,UNK,UNK,N,Bare,,ATTR,SPEC,NO,Bare,YES,6069,6083,N,INDEF,,OBJ,SPEC,NO,SG,YES,6144,6161,Noreskal_1401905472640,Noreskal_1401905481304
Noreskal_1403368264935,INDIRECTE,UNK,UNK,N,INDEF,,ATTR,SPEC,NO,SG,YES,6030,6048,N,Bare,,ATTR,SPEC,NO,Bare,YES,6069,6083,Noreskal_1403136397276,Noreskal_1401905472640
Noreskal_1403592387038,INDIRECTE,UNK,UNK,N,INDEF,,SUJ,SPEC,NO,Bare,NO,1779,1795,N,Bare,,Other,SPEC,YES,Bare,NO,4483,4492,Noreskal_1401904834556,Noreskal_1401905186721
Noreskal_1403592399887,INDIRECTE,UNK,UNK,N,DEF_SPLE,,Other,SPEC,YES,Bare,YES,639,646,N,INDEF,,SUJ,SPEC,NO,Bare,NO,1779,1795,Noreskal_1401904551036,Noreskal_1401904834556
Noreskal_1403592436395,DIRECTE,,YES,N,DEF_SPLE,,Other,SPEC,YES,SG,YES,1943,1955,N,DEF_SPLE,,Other,GENE,NO,Bare,NO,3015,3026,Noreskal_1401904868829,Noreskal_1401904996507
Noreskal_1403442814439,DIRECTE,,YES,N,DEF_SPLE,,Other,SPEC,NO,Bare,YES,297,310,N,DEF_SPLE,,Other,SPEC,NO,Bare,NO,562,575,Noreskal_1401995706152,Noreskal_1401995714950
Noreskal_1403442832947,ANAPHORE,,YES,N,INDEF,,OBJ,GENE,NO,PL,YES,616,623,N,Bare,,SUJ,SPEC,NO,PL,NO,624,626,Noreskal_1401995721319,Noreskal_1401995729642
Noreskal_1403442838341,ANAPHORE,,YES,N,INDEF,,OBJ,GENE,NO,PL,YES,650,658,PR,Bare,NO,SUJ,SPEC,NO,SG,NO,659,661,Noreskal_1401995724210,Noreskal_1401995727382
Noreskal_1403442921604,ANAPHORE,,UNK,N,DEF_SPLE,,Other,SPEC,NO,Bare,NO,562,575,PR,DEF_SPLE,NO,OBJ,SPEC,NO,SG,NO,761,770,Noreskal_1401995714950,Noreskal_1403442870049
Noreskal_1403442998252,ASSOC,,UNK,N,DEF_SPLE,,Other,SPEC,YES,Bare,YES,1002,1015,N,DEF_SPLE,,Other,SPEC,NO,Bare,YES,1017,1028,Noreskal_1401995783959,Noreskal_1401995786633
Noreskal_1403443000944,ASSOC,,UNK,N,DEF_SPLE,,Other,SPEC,YES,Bare,YES,1002,1015,N,DEF_SPLE,,Other,SPEC,NO,Bare,YES,1030,1040,Noreskal_1401995783959,Noreskal_1401995788455
Noreskal_1403443042950,DIRECTE,,UNK,N,Bare,,Other,GENE,YES,Bare,YES,1094,1098,N,Bare,,Other,GENE,NO,Bare,NO,1101,1104,Noreskal_1403379975694,Noreskal_1401995802902
Noreskal_1403443055845,DIRECTE,,UNK,N,DEF_SPLE,,Other,SPEC,NO,Bare,YES,1017,1028,N,DEF_SPLE,,SUJ,SPEC,NO,Bare,NO,1144,1155,Noreskal_1401995786633,Noreskal_1401995808274
Noreskal_1403443099663,ANAPHORE,,YES,N,DEF_SPLE,,SUJ,SPEC,NO,Bare,NO,1144,1155,PR,DEF_SPLE,NO,SUJ,SPEC,NO,SG,NO,1168,1169,Noreskal_1401995808274,Noreskal_1401995811992
Noreskal_1403443130654,ANAPHORE,,YES,N,INDEF,,Other,SPEC,NO,SG,YES,1224,1242,PR,DEF_SPLE,NO,SUJ,SPEC,NO,SG,NO,1263,1264,Noreskal_1401995853372,Noreskal_1401995866326
Noreskal_1403443158166,ANAPHORE,,YES,PR,DEF_SPLE,NO,SUJ,SPEC,NO,SG,NO,1263,1264,PR,DEF_SPLE,NO,SUJ,SPEC,NO,SG,NO,1287,1288,Noreskal_1401995866326,Noreskal_1401995869036
Noreskal_1403443162057,ANAPHORE,,YES,PR,DEF_SPLE,NO,SUJ,SPEC,NO,SG,NO,1287,1288,PR,DEF_SPLE,NO,SUJ,SPEC,NO,SG,NO,1342,1343,Noreskal_1401995869036,Noreskal_1401995894848
Noreskal_1403443164729,ANAPHORE,,YES,PR,DEF_SPLE,NO,SUJ,SPEC,NO,SG,NO,1342,1343,PR,DEF_SPLE,NO,SUJ,SPEC,NO,SG,NO,1350,1351,Noreskal_1401995894848,Noreskal_1401995896781
Noreskal_1403443182229,INDIRECTE,UNK,YES,PR,DEF_SPLE,NO,SUJ,SPEC,NO,SG,NO,1350,1351,N,DEF_SPLE,,SUJ,SPEC,NO,Bare,YES,1687,1696,Noreskal_1401995896781,Noreskal_1401995947442
Noreskal_1403443236898,DIRECTE,,YES,N,DEF_SPLE,,SUJ,SPEC,NO,Bare,YES,1687,1696,N,DEF_SPLE,,SUJ,SPEC,NO,Bare,NO,1750,1759,Noreskal_1401995947442,Noreskal_1401995957552
Noreskal_1403443246826,ANAPHORE,,YES,N,DEF_SPLE,,SUJ,SPEC,NO,Bare,NO,1750,1759,PR,DEF_SPLE,NO,SUJ,SPEC,NO,SG,NO,1786,1787,Noreskal_1401995957552,Noreskal_1401995961816
Noreskal_1403443253557,ANAPHORE,,YES,PR,DEF_SPLE,NO,SUJ,SPEC,NO,SG,NO,1786,1787,PR,DEF_SPLE,NO,SUJ,SPEC,NO,SG,NO,1819,1820,Noreskal_1401995961816,Noreskal_1401995965670
Noreskal_1403443262611,ANAPHORE,,YES,PR,DEF_SPLE,NO,SUJ,SPEC,NO,SG,NO,1819,1820,PR,DEF_SPLE,NO,SUJ,SPEC,NO,SG,NO,1924,1925,Noreskal_1401995965670,Noreskal_1401996001287
Noreskal_1403443271212,ANAPHORE,,YES,PR,DEF_SPLE,NO,SUJ,SPEC,NO,SG,NO,1924,1925,PR,DEF_SPLE,NO,OBJ,SPEC,YES,SG,NO,1968,1969,Noreskal_1401996001287,Noreskal_1401996006718
Noreskal_1403443276853,ANAPHORE,,YES,PR,DEF_SPLE,NO,OBJ,SPEC,YES,SG,NO,1968,1969,PR,DEF_SPLE,NO,SUJ,SPEC,NO,SG,NO,1990,1991,Noreskal_1401996006718,Noreskal_1401996009756
Noreskal_1403443281799,ANAPHORE,,YES,PR,DEF_SPLE,NO,SUJ,SPEC,NO,SG,NO,1990,1991,PR,DEF_SPLE,NO,SUJ,SPEC,NO,SG,NO,2006,2007,Noreskal_1401996009756,Noreskal_1401996012356
Noreskal_1403443297911,ANAPHORE,,YES,PR,DEF_SPLE,NO,SUJ,SPEC,NO,SG,NO,2006,2007,PR,DEF_SPLE,NO,Other,SPEC,YES,SG,NO,2109,2110,Noreskal_1401996012356,Noreskal_1401996019381
Noreskal_1403443303978,ANAPHORE,,YES,PR,DEF_SPLE,NO,Other,SPEC,YES,SG,NO,2109,2110,PR,DEF_SPLE,NO,OBJ,SPEC,NO,SG,NO,2121,2122,Noreskal_1401996019381,Noreskal_1401996021580
Noreskal_1403443342000,INDIRECTE,UNK,UNK,PR,DEF_SPLE,NO,SUJ,SPEC,NO,SG,NO,1168,1169,N,DEF_SPLE,,SUJ,SPEC,NO,Bare,NO,2140,2151,Noreskal_1401995811992,Noreskal_1401996024873
Noreskal_1403443373124,ANAPHORE,,YES,PR,DEF_SPLE,NO,OBJ,SPEC,NO,SG,NO,2121,2122,PR,DEF_SPLE,NO,SUJ,SPEC,NO,SG,NO,2320,2321,Noreskal_1401996021580,Noreskal_1401996050815
Noreskal_1403443384292,ANAPHORE,,YES,N,INDEF,,OBJ,GENE,NO,SG,YES,2443,2454,PR,Bare,NO,SUJ,SPEC,NO,SG,NO,2455,2457,Noreskal_1401996071264,Noreskal_1401996074898
Noreskal_1403443415383,DIRECTE,,UNK,N,Bare,,Other,GENE,YES,Bare,YES,2251,2256,N,DEF_SPLE,,Other,GENE,YES,Bare,NO,2575,2583,Noreskal_1401996040268,Noreskal_1403381947328
Noreskal_1403443421061,DIRECTE,,UNK,N,DEF_SPLE,,Other,SPEC,YES,Bare,YES,2291,2298,N,DEF_SPLE,,Other,GENE,NO,Bare,NO,2584,2591,Noreskal_1401996047632,Noreskal_1401996090608
Noreskal_1403443448771,ANAPHORE,,YES,PR,DEF_SPLE,NO,SUJ,SPEC,NO,SG,NO,2320,2321,PR,DEF_SPLE,NO,SUJ,SPEC,NO,SG,NO,2613,2614,Noreskal_1401996050815,Noreskal_1401996093148
Noreskal_1403443477926,DIRECTE,,UNK,N,DEF_SPLE,,Other,GENE,NO,Bare,NO,2584,2591,N,DEF_SPLE,,Other,GENE,YES,Bare,NO,2650,2657,Noreskal_1401996090608,Noreskal_1401996098653
Noreskal_1403443485844,DIRECTE,,UNK,N,DEF_SPLE,,OBJ,SPEC,NO,Bare,YES,2634,2645,N,DEF_SPLE,,SUJ,SPEC,NO,Bare,NO,2798,2809,Noreskal_1401996102564,Noreskal_1401996114388
Noreskal_1403443490144,DIRECTE,,UNK,N,DEF_SPLE,,Other,GENE,YES,Bare,NO,2650,2657,N,DEF_SPLE,,Other,GENE,YES,Bare,NO,2818,2825,Noreskal_1401996098653,Noreskal_1401996116795
Noreskal_1403443512507,ASSOC,,UNK,N,DEF_SPLE,,Other,SPEC,YES,Bare,YES,2291,2298,N,INDEF,,OBJ,GENE,NO,PL,YES,2839,2851,Noreskal_1401996047632,Noreskal_1401996127526
Noreskal_1403443537803,ASSOC,,UNK,N,Bare,,Other,GENE,YES,Bare,YES,2251,2256,N,Bare,,Other,GENE,YES,Bare,YES,2890,2897,Noreskal_1401996040268,Noreskal_1401996133019
Noreskal_1403443552510,ANAPHORE,,YES,PR,DEF_SPLE,NO,SUJ,SPEC,NO,SG,NO,2613,2614,PR,DEF_SPLE,NO,OBJ,SPEC,NO,SG,NO,3165,3166,Noreskal_1401996093148,Noreskal_1401996160606
Noreskal_1403443561712,ANAPHORE,,YES,PR,DEF_SPLE,NO,OBJ,SPEC,NO,SG,NO,3165,3166,PR,DEF_SPLE,NO,SUJ,SPEC,NO,SG,NO,3194,3195,Noreskal_1401996160606,Noreskal_1401996171106
Noreskal_1403443569132,ANAPHORE,,YES,PR,DEF_SPLE,NO,SUJ,SPEC,NO,SG,NO,3194,3195,PR,DEF_SPLE,NO,SUJ,SPEC,NO,SG,NO,3262,3263,Noreskal_1401996171106,Noreskal_1401996180184
Noreskal_1403443575429,ANAPHORE,,YES,PR,DEF_SPLE,NO,SUJ,SPEC,NO,SG,NO,3262,3263,PR,DEF_SPLE,NO,SUJ,SPEC,NO,SG,NO,3382,3383,Noreskal_1401996180184,Noreskal_1401996191815
Noreskal_1403443581516,ANAPHORE,,YES,PR,DEF_SPLE,NO,SUJ,SPEC,NO,SG,NO,3382,3383,PR,DEF_SPLE,NO,Other,SPEC,YES,SG,NO,3421,3422,Noreskal_1401996191815,Noreskal_1401996200565
Noreskal_1403443588722,ANAPHORE,,YES,PR,DEF_SPLE,NO,Other,SPEC,YES,SG,NO,3421,3422,PR,DEF_SPLE,NO,Other,SPEC,YES,SG,NO,3452,3454,Noreskal_1401996200565,Noreskal_1401996206313
Noreskal_1403443598979,DIRECTE,,UNK,N,DEF_SPLE,,Other,SPEC,YES,Bare,YES,3413,3422,N,DEF_SPLE,,Other,SPEC,NO,Bare,NO,3444,3453,Noreskal_1401996197989,Noreskal_1401996204794
Noreskal_1403471357073,ANAPHORE,,YES,PR,DEF_SPLE,NO,Other,SPEC,YES,SG,NO,3452,3454,PR,DEF_SPLE,NO,OBJ,SPEC,NO,SG,NO,3563,3564,Noreskal_1401996206313,Noreskal_1401996223850
Noreskal_1403471402518,DIRECTE,,UNK,N,Bare,,Other,GENE,YES,Bare,YES,3492,3506,N,Bare,,Other,SPEC,NO,Bare,NO,3577,3597,Noreskal_1401996213666,Noreskal_1403382964369
Noreskal_1403471415838,ANAPHORE,,YES,PR,DEF_SPLE,NO,OBJ,SPEC,NO,SG,NO,3563,3564,PR,DEF_SPLE,NO,SUJ,SPEC,NO,SG,NO,3810,3811,Noreskal_1401996223850,Noreskal_1401996239030
Noreskal_1403471438916,ANAPHORE,,YES,PR,DEF_SPLE,NO,SUJ,SPEC,NO,SG,NO,3810,3811,PR,DEF_SPLE,NO,SUJ,SPEC,NO,SG,NO,3963,3964,Noreskal_1401996239030,Noreskal_1401996242190
Noreskal_1403471442366,ANAPHORE,,YES,PR,DEF_SPLE,NO,SUJ,SPEC,NO,SG,NO,3963,3964,PR,DEF_SPLE,NO,SUJ,SPEC,NO,SG,NO,3984,3986,Noreskal_1401996242190,Noreskal_1401996245120
Noreskal_1403471454637,ANAPHORE,,YES,PR,DEF_SPLE,NO,SUJ,SPEC,NO,SG,NO,3984,3986,PR,DEF_SPLE,NO,SUJ,SPEC,NO,SG,NO,4011,4012,Noreskal_1401996245120,Noreskal_1401996247611
Noreskal_1403471496266,ANAPHORE,,YES,PR,DEF_SPLE,NO,SUJ,SPEC,NO,SG,NO,4011,4012,PR,DEF_SPLE,NO,Other,SPEC,YES,SG,NO,4033,4034,Noreskal_1401996247611,Noreskal_1401996257953
Noreskal_1403471528192,ANAPHORE,,YES,PR,DEF_SPLE,NO,SUJ,SPEC,NO,PL,YES,4043,4045,PR,DEF_SPLE,NO,SUJ,SPEC,NO,PL,NO,4078,4080,Noreskal_1401996261952,Noreskal_1401996276135
Noreskal_1403471544999,ANAPHORE,,YES,PR,DEF_SPLE,NO,Other,SPEC,YES,SG,NO,4033,4034,PR,DEF_SPLE,NO,OBJ,SPEC,NO,SG,NO,4338,4339,Noreskal_1401996257953,Noreskal_1401996301258
Noreskal_1403471557067,ANAPHORE,,YES,PR,DEF_SPLE,NO,OBJ,SPEC,NO,SG,NO,4338,4339,PR,Bare,NO,Other,SPEC,YES,SG,NO,4414,4415,Noreskal_1401996301258,Noreskal_1401996313215
Noreskal_1403471562730,ANAPHORE,,YES,PR,Bare,NO,Other,SPEC,YES,SG,NO,4414,4415,PR,DEF_SPLE,NO,SUJ,SPEC,NO,SG,NO,4452,4453,Noreskal_1401996313215,Noreskal_1401996320203
Noreskal_1403471600651,ASSOC,,NO,N,Bare,,Other,GENE,YES,Bare,YES,3492,3506,N,INDEF,,OBJ,GENE,NO,PL,YES,4355,4368,Noreskal_1401996213666,Noreskal_1401996306094
Noreskal_1403471633127,DIRECTE,,YES,N,INDEF,,OBJ,GENE,NO,PL,YES,4355,4368,N,INDEF,,OBJ,SPEC,NO,PL,YES,4502,4511,Noreskal_1401996306094,Noreskal_1401996331530
Noreskal_1403471697856,ANAPHORE,,YES,PR,DEF_SPLE,NO,SUJ,SPEC,NO,SG,NO,4452,4453,PR,DEF_SPLE,NO,OBJ,SPEC,NO,SG,NO,4555,4556,Noreskal_1401996320203,Noreskal_1401996334107
Noreskal_1403471708854,ANAPHORE,,YES,PR,DEF_SPLE,NO,OBJ,SPEC,NO,SG,NO,4555,4556,PR,DEF_SPLE,NO,OBJ,SPEC,NO,SG,NO,4621,4623,Noreskal_1401996334107,Noreskal_1401996340439
Noreskal_1403471719883,ANAPHORE,,YES,PR,DEF_SPLE,NO,OBJ,SPEC,NO,SG,NO,4621,4623,PR,DEF_SPLE,NO,OBJ,SPEC,NO,SG,NO,4715,4716,Noreskal_1401996340439,Noreskal_1401996352556
Noreskal_1403471733846,DIRECTE,,UNK,N,Bare,,Other,SPEC,NO,Bare,NO,3577,3597,N,Bare,,OBJ,SPEC,NO,Bare,NO,4685,4696,Noreskal_1403382964369,Noreskal_1401996350186
Noreskal_1403471766766,ANAPHORE,,YES,PR,DEF_SPLE,NO,OBJ,SPEC,NO,SG,NO,4715,4716,PR,DEF_SPLE,NO,SUJ,SPEC,NO,SG,NO,4891,4892,Noreskal_1401996352556,Noreskal_1401996369886
Noreskal_1403471771657,ANAPHORE,,YES,PR,DEF_SPLE,NO,SUJ,SPEC,NO,SG,NO,4891,4892,PR,DEF_SPLE,NO,OBJ,SPEC,NO,SG,NO,4911,4912,Noreskal_1401996369886,Noreskal_1401996373071
Noreskal_1403471781108,ANAPHORE,,YES,PR,DEF_SPLE,NO,OBJ,SPEC,NO,SG,NO,4911,4912,PR,DEF_SPLE,NO,OBJ,SPEC,NO,SG,NO,5016,5017,Noreskal_1401996373071,Noreskal_1401996380191
Noreskal_1403471787237,ANAPHORE,,YES,PR,DEF_SPLE,NO,OBJ,SPEC,NO,SG,NO,5016,5017,PR,DEF_SPLE,NO,SUJ,SPEC,NO,SG,NO,5048,5049,Noreskal_1401996380191,Noreskal_1401996386329
Noreskal_1403471792319,ANAPHORE,,YES,PR,DEF_SPLE,NO,SUJ,SPEC,NO,SG,NO,5048,5049,PR,DEF_SPLE,NO,SUJ,SPEC,NO,SG,NO,5058,5059,Noreskal_1401996386329,Noreskal_1401996387690
Noreskal_1403471843604,ANAPHORE,,YES,PR,DEF_SPLE,NO,SUJ,SPEC,NO,SG,NO,5058,5059,PR,DEF_SPLE,NO,SUJ,SPEC,NO,SG,NO,5126,5127,Noreskal_1401996387690,Noreskal_1401996400011
Noreskal_1403471852128,ANAPHORE,,YES,PR,DEF_SPLE,NO,SUJ,SPEC,NO,SG,NO,5126,5127,PR,DEF_SPLE,NO,SUJ,SPEC,NO,SG,NO,5239,5241,Noreskal_1401996400011,Noreskal_1401996415103
Noreskal_1403471860248,ANAPHORE,,YES,PR,DEF_SPLE,NO,SUJ,SPEC,NO,SG,NO,5239,5241,PR,DEF_SPLE,NO,SUJ,SPEC,NO,SG,NO,5272,5273,Noreskal_1401996415103,Noreskal_1401996417729
Noreskal_1403471867070,ANAPHORE,,UNK,N,Bare,,OBJ,GENE,NO,Bare,NO,5134,5140,PR,Bare,NO,OBJ,SPEC,NO,SG,NO,5286,5288,Noreskal_1403471880190,Noreskal_1401996425811
Noreskal_1403471921272,DIRECTE,,UNK,N,Bare,,OBJ,GENE,NO,Bare,YES,5069,5075,N,Bare,,OBJ,GENE,NO,Bare,NO,5134,5140,Noreskal_1403384568230,Noreskal_1403471880190
Noreskal_1403471979600,ANAPHORE,,YES,PR,DEF_SPLE,NO,SUJ,SPEC,NO,SG,NO,5272,5273,PR,Bare,NO,Other,SPEC,YES,SG,NO,5330,5331,Noreskal_1401996417729,Noreskal_1401996430586
Noreskal_1403472013723,DIRECTE,,UNK,N,Bare,,OBJ,GENE,NO,Bare,YES,4988,4994,N,Bare,,OBJ,SPEC,NO,Bare,NO,5367,5373,Noreskal_1403471815990,Noreskal_1401996455609
Noreskal_1403472025558,INDIRECTE,UNK,UNK,PR,Bare,NO,OBJ,SPEC,NO,SG,NO,5286,5288,N,Bare,,OBJ,SPEC,NO,Bare,NO,5406,5412,Noreskal_1401996425811,Noreskal_1401996450321
Noreskal_1403472035680,DIRECTE,,UNK,N,Bare,,OBJ,SPEC,NO,Bare,NO,5367,5373,N,Bare,,OBJ,SPEC,NO,Bare,NO,5419,5425,Noreskal_1401996455609,Noreskal_1401996452314
Noreskal_1403472068985,ANAPHORE,,YES,PR,Bare,NO,Other,SPEC,YES,SG,NO,5330,5331,PR,Bare,NO,Other,SPEC,YES,SG,NO,5506,5507,Noreskal_1401996430586,Noreskal_1401996467614
Noreskal_1403472075891,ANAPHORE,,YES,PR,Bare,NO,Other,SPEC,YES,SG,NO,5506,5507,PR,DEF_SPLE,NO,SUJ,SPEC,NO,SG,NO,5583,5584,Noreskal_1401996467614,Noreskal_1401996478927
Noreskal_1403472083201,ANAPHORE,,YES,PR,DEF_SPLE,NO,SUJ,SPEC,NO,SG,NO,5583,5584,PR,DEF_SPLE,NO,SUJ,SPEC,NO,SG,NO,5603,5604,Noreskal_1401996478927,Noreskal_1401996483375
Noreskal_1403472089257,DIRECTE,,UNK,N,Bare,,Other,SPEC,YES,Bare,YES,5596,5601,N,Bare,,Other,SPEC,YES,Bare,NO,5618,5623,Noreskal_1401996481140,Noreskal_1401996485866
Noreskal_1403472191690,ANAPHORE,,YES,N,DEF_SPLE,,Other,SPEC,NO,Bare,NO,3444,3453,PR,Bare,NO,SUJ,SPEC,NO,PL,NO,3454,3456,Noreskal_1401996204794,Noreskal_1401996208039
Noreskal_1403472237644,ANAPHORE,,YES,N,INDEF,,Other,GENE,NO,SG,YES,1887,1894,PR,Bare,NO,SUJ,SPEC,NO,SG,NO,1895,1897,Noreskal_1401995994506,Noreskal_1401995996219
Noreskal_1403472273278,ANAPHORE,,YES,N,INDEF,,OBJ,GENE,NO,SG,YES,2443,2454,PR,Bare,NO,SUJ,SPEC,NO,SG,NO,2455,2457,Noreskal_1401996071264,Noreskal_1401996074898
Noreskal_1403472307816,ANAPHORE,,YES,N,INDEF,,OBJ,GENE,NO,SG,YES,5791,5800,PR,Bare,NO,SUJ,SPEC,NO,SG,NO,5801,5803,Noreskal_1401996505055,Noreskal_1401996512408
Noreskal_1403472313383,ANAPHORE,,YES,N,INDEF,,OBJ,GENE,NO,SG,NO,5824,5833,PR,Bare,NO,SUJ,SPEC,NO,SG,NO,5834,5836,Noreskal_1401996509212,Noreskal_1401996514826
Noreskal_1403472344794,ANAPHORE,,YES,N,INDEF,,OBJ,SPEC,NO,SG,YES,6042,6049,PR,Bare,NO,SUJ,SPEC,NO,SG,NO,6050,6052,Noreskal_1401996533786,Noreskal_1401996536435
Noreskal_1403472378225,DIRECTE,,YES,N,INDEF,,OBJ,GENE,NO,SG,YES,5791,5800,N,INDEF,,OBJ,GENE,NO,SG,NO,5824,5833,Noreskal_1401996505055,Noreskal_1401996509212
